Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2007,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,32.0,NBA,C,70.0,70.0,2369.0,312.0,659.0,0.47,0.0,2.0,0.0,312.0,657.0,0.48,0.47,161.0,221.0,0.73,164.0,652.0,816.0,223.0,87.0,231.0,122.0,183.0,785.0,0.0
2008,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,33.0,NBA,C,79.0,79.0,2758.0,286.0,635.0,0.45,6.0,20.0,0.3,280.0,615.0,0.46,0.46,143.0,202.0,0.71,230.0,807.0,1037.0,259.0,85.0,285.0,118.0,216.0,721.0,2.0
2009,13,461,LAC,Los Angeles Clippers,Marcus Camby,1974-03-22,34.0,NBA,C,62.0,55.0,1925.0,254.0,496.0,0.51,1.0,4.0,0.25,253.0,492.0,0.51,0.51,132.0,182.0,0.72,161.0,529.0,690.0,127.0,51.0,132.0,93.0,129.0,641.0,0.0
2010,31,461,TOT,Total After Trade,Marcus Camby,1974-03-22,35.0,NBA,"C,PF",74.0,74.0,2314.0,238.0,501.0,0.48,2.0,7.0,0.29,236.0,494.0,0.48,0.48,78.0,122.0,0.64,249.0,622.0,871.0,186.0,95.0,146.0,91.0,161.0,556.0,0.0
2010,13,461,LAC,Los Angeles Clippers,Marcus Camby,1974-03-22,35.0,NBA,PF,51.0,51.0,1596.0,166.0,356.0,0.47,2.0,6.0,0.33,164.0,350.0,0.47,0.47,60.0,91.0,0.66,166.0,450.0,616.0,151.0,69.0,99.0,64.0,105.0,394.0,0.0
2010,25,461,POR,Portland Trail Blazers,Marcus Camby,1974-03-22,35.0,NBA,C,23.0,23.0,718.0,72.0,145.0,0.5,0.0,1.0,0.0,72.0,144.0,0.5,0.5,18.0,31.0,0.58,83.0,172.0,255.0,35.0,26.0,47.0,27.0,56.0,162.0,0.0
2011,25,461,POR,Portland Trail Blazers,Marcus Camby,1974-03-22,36.0,NBA,C,59.0,51.0,1540.0,117.0,294.0,0.4,0.0,1.0,0.0,117.0,293.0,0.4,0.4,43.0,70.0,0.61,182.0,424.0,606.0,121.0,40.0,92.0,62.0,140.0,277.0,0.0
2012,31,461,TOT,Total After Trade,Marcus Camby,1974-03-22,37.0,NBA,C,59.0,53.0,1352.0,128.0,287.0,0.45,2.0,5.0,0.4,126.0,282.0,0.45,0.45,29.0,64.0,0.45,157.0,373.0,530.0,107.0,50.0,85.0,57.0,126.0,287.0,0.0
2012,25,461,POR,Portland Trail Blazers,Marcus Camby,1974-03-22,37.0,NBA,C,40.0,40.0,894.0,67.0,161.0,0.42,0.0,0.0,,67.0,161.0,0.42,0.42,18.0,38.0,0.47,105.0,249.0,354.0,75.0,33.0,56.0,47.0,88.0,152.0,0.0
2012,11,461,HOU,Houston Rockets,Marcus Camby,1974-03-22,37.0,NBA,C,19.0,13.0,458.0,61.0,126.0,0.48,2.0,5.0,0.4,59.0,121.0,0.49,0.49,11.0,26.0,0.42,52.0,124.0,176.0,32.0,17.0,29.0,10.0,38.0,135.0,0.0
2013,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,38.0,NBA,PF,24.0,4.0,250.0,17.0,53.0,0.32,0.0,0.0,,17.0,53.0,0.32,0.32,8.0,19.0,0.42,24.0,56.0,80.0,14.0,7.0,14.0,15.0,28.0,42.0,0.0
